DetailID,CommentID,CmtQty,movieId,TagId
6139,45307,10,3664,3664
6140,45307,4,3667,3667
6141,45307,4,3668,3668
6142,45307,2,3669,3669
6143,45308,5,3671,3671
6144,45308,7,3672,3672
6145,45308,6,3673,3673
6146,45308,5,3674,3674
6147,45308,4,3675,3675
6148,45308,10,3676,3676
6149,45308,5,3677,3677
6150,45308,9,3678,3678
6151,45308,2,3679,3679
6152,45308,1,3680,3680
6153,45308,2,3681,3681
6154,45308,2,3682,3682
6155,45308,5,3683,3683
6156,45308,2,3684,3684
6157,45308,3,3685,3685
6158,45308,9,3686,3686
6159,45308,4,3687,3687
6160,45308,3,3688,3688
6161,45308,3,3689,3689
6162,45308,5,3690,3690
6163,45308,2,3691,3691
6164,45309,2,3692,3692
6165,45309,1,3693,3693
6166,45309,2,3694,3694
6167,45309,2,3695,3695
6168,45309,2,3696,3696
6169,45309,1,3697,3697
6170,45309,2,3698,3698
6171,45309,1,3699,3699
6172,45309,1,3700,3700
6173,45309,2,3701,3701
6174,45309,1,3702,3702
6175,45309,1,3703,3703
6176,45309,2,3704,3704
6177,45309,1,3705,3705
6178,45309,1,3706,3706
6179,45310,1,3707,3707
6180,45310,1,3708,3708
6181,45310,1,3709,3709
6182,45310,2,3710,3710
6183,45310,2,3711,3711
6184,45311,3,3712,3712
6185,45311,2,3713,3713
6186,45311,2,3714,3714
6187,45311,2,3715,3715
6188,45311,2,3716,3716
6189,45312,1,3717,3717
6190,45312,1,3719,3719
6191,45312,1,3720,3720
6192,45313,2,3723,3723
6193,45313,7,3724,3724
6194,45313,3,3725,3725
6195,45313,1,3726,3726
6196,45313,2,3727,3727
6197,45313,2,3728,3728
6198,45313,2,3729,3729
6199,45313,1,3730,3730
6200,45313,1,3731,3731
6201,45313,3,3732,3732
6202,45313,4,3733,3733
6203,45313,1,3735,3735
6204,45313,1,3736,3736
6205,45313,1,3737,3737
6206,45313,2,3738,3738
6207,45313,2,3739,3739
6208,45313,1,3740,3740
6209,45313,1,3741,3741
6210,45313,1,3742,3742
6211,45313,1,3743,3743
6212,45313,5,3744,3744
6213,45313,1,3745,3745
6214,45314,2,3746,3746
6215,45314,3,3747,3747
6216,45314,1,3751,3751
6217,45314,1,3752,3752
6218,45314,2,3753,3753
6219,45314,2,3754,3754
6220,45314,1,3755,3755
6221,45314,2,3756,3756
6222,45314,2,3758,3758
6223,45314,1,3760,3760
6224,45314,2,3761,3761
6225,45314,1,3763,3763
6226,45314,1,3764,3764
6227,45314,1,3765,3765
6228,45314,4,3766,3766
6229,45314,1,3767,3767
6230,45314,2,3768,3768
6231,45315,1,3769,3769
6232,45315,2,3770,3770
6233,45315,2,3771,3771
6234,45315,3,3773,3773
6235,45315,3,3774,3774
6236,45315,4,3783,3783
6237,45315,2,3784,3784
6238,45315,4,3785,3785
6239,45315,2,3786,3786
6240,45315,2,3787,3787
6241,45315,2,3788,3788
6242,45315,3,3789,3789
6243,45315,1,3790,3790
6244,45315,4,3791,3791
6245,45316,1,3792,3792
6246,45317,2,3793,3793
6247,45317,6,3794,3794
6248,45317,4,3795,3795
6249,45317,3,3797,3797
6250,45317,1,3798,3798
6251,45317,1,3799,3799
6252,45317,1,3801,3801
6253,45317,2,3802,3802
6254,45317,4,3806,3806
6255,45317,4,3807,3807
6256,45317,2,3808,3808
6257,45317,4,3809,3809
6258,45317,4,3810,3810
6259,45317,1,3811,3811
6260,45317,6,3812,3812
6261,45317,3,3813,3813
6262,45317,1,3814,3814
6263,45317,4,3816,3816
6264,45317,1,3819,3819
6265,45317,4,3821,3821
6266,45317,6,3822,3822
6267,45317,5,3823,3823
6268,45318,2,3824,3824
6269,45318,1,3825,3825
6270,45318,2,3826,3826
6271,45318,2,3827,3827
6272,45318,1,3830,3830
6273,45318,1,3831,3831
6274,45318,2,3832,3832
6275,45318,2,3833,3833
6276,45318,2,3834,3834
6277,45318,1,3835,3835
6278,45318,4,3836,3836
6279,45318,1,3837,3837
6280,45318,2,3838,3838
6281,45318,3,3839,3839
6282,45318,1,3840,3840
6283,45318,1,3841,3841
6284,45318,1,3843,3843
6285,45318,1,3844,3844
6286,45318,5,3845,3845
6287,45319,1,3846,3846
6288,45319,1,3847,3847
6289,45319,2,3849,3849
6290,45319,2,3851,3851
6291,45319,1,3852,3852
6292,45320,1,3855,3855
6293,45320,4,3857,3857
6294,45320,1,3858,3858
6295,45320,2,3859,3859
6296,45320,1,3861,3861
6297,45321,5,3862,3862
6298,45321,1,3863,3863
6299,45321,5,3864,3864
6300,45321,4,3865,3865
6301,45321,6,3868,3868
6302,45321,4,3869,3869
6303,45321,6,3870,3870
6304,45321,4,3871,3871
6305,45321,2,3872,3872
6306,45321,2,3873,3873
6307,45321,19,3877,3877
6308,45322,2,3879,3879
6309,45322,4,3882,3882
6310,45322,3,3884,3884
6311,45322,3,3888,3888
6312,45322,5,3889,3889
6313,45322,2,3893,3893
6314,45322,3,3894,3894
6315,45322,4,3895,3895
6316,45323,4,3896,3896
6317,45323,1,3897,3897
6318,45323,5,3898,3898
6319,45323,7,3899,3899
6320,45323,1,3900,3900
6321,45323,11,3901,3901
6322,45323,9,3906,3906
6323,45323,3,3908,3908
6324,45323,4,3909,3909
6325,45323,5,3910,3910
6326,45323,4,3911,3911
6327,45323,1,3912,3912
6328,45323,6,3914,3914
6329,45323,3,3915,3915
6330,45323,4,3916,3916
6331,45323,1,3917,3917
6332,45323,4,3918,3918
6333,45323,10,3919,3919
6334,45323,5,3920,3920
6335,45323,1,3922,3922
6336,45323,2,3925,3925
6337,45323,6,3926,3926
6338,45323,3,3927,3927
6339,45323,7,3928,3928
6340,45323,9,3929,3929
6341,45324,2,3930,3930
16847,47397,2,3932,3932
16848,47397,1,3933,3933
16849,47397,2,3937,3937
16850,47397,3,3938,3938
16851,47397,1,3939,3939
16852,47397,1,3940,3940
16853,47397,1,3941,3941
16854,47397,3,3942,3942
16855,47397,3,3943,3943
16856,47397,5,3945,3945
16857,47397,4,3946,3946
16858,47397,4,3947,3947
16859,47397,2,3948,3948
16860,47397,1,3949,3949
16861,47398,3,3950,3950
16862,47398,4,3951,3951
16863,47398,3,3952,3952
16864,47398,2,3953,3953
16865,47398,2,3955,3955
16866,47398,4,3957,3957
16867,47398,2,3958,3958
16868,47398,1,3959,3959
16869,47398,3,3962,3962
16870,47398,1,3963,3963
16871,47398,5,3964,3964
16872,47398,3,3965,3965
16873,47398,2,3966,3966
16874,47398,3,3967,3967
16875,47398,3,3968,3968
16876,47398,3,3969,3969
16877,47398,1,3971,3971
16878,47398,1,3972,3972
16879,47398,1,3973,3973
16880,47398,3,3974,3974
16881,47398,3,3977,3977
16882,47398,3,3978,3978
16883,47398,4,3979,3979
16884,47398,2,3980,3980
16885,47398,10,3981,3981
16886,47398,1,3983,3983
16887,47398,7,3984,3984
16888,47398,1,3985,3985
16889,47398,4,3986,3986
16890,47398,3,3987,3987
16891,47398,2,3988,3988
16892,47398,4,3989,3989
16893,47398,1,3990,3990
16894,47398,2,3991,3991
16895,47398,2,3992,3992
16896,47398,6,3993,3993
16897,47398,5,3994,3994
16898,47398,1,3996,3996
16899,47398,1,3997,3997
16900,47398,2,3998,3998
16901,47398,6,3999,3999
16902,47398,1,4000,4000
16903,47398,3,4002,4002
16904,47398,6,4003,4003
16905,47398,4,4005,4005
16906,47398,1,4006,4006
16907,47398,1,4007,4007
16908,47398,5,4008,4008
16909,47398,2,4009,4009
16910,47398,1,4010,4010
16911,47398,2,4011,4011
16912,47398,3,4012,4012
16913,47398,3,4014,4014
16914,47399,5,4015,4015
16915,47399,1,4016,4016
16916,47399,2,4017,4017
16917,47399,3,4018,4018
16918,47399,2,4019,4019
16919,47399,1,4020,4020
16920,47399,2,4021,4021
16921,47399,1,4022,4022
16922,47399,1,4023,4023
16923,47399,2,4024,4024
16924,47399,8,4025,4025
16925,47399,2,4027,4027
16926,47399,4,4029,4029
16927,47399,3,4030,4030
16928,47399,5,4031,4031
16929,47399,2,4032,4032
16930,47399,2,4033,4033
16931,47399,27,4034,4034
16932,47399,3,4035,4035
16933,47400,9,4036,4036
16934,47400,6,4037,4037
16935,47400,5,4039,4039
16936,47400,10,4040,4040
16937,47400,6,4041,4041
16938,47400,10,4042,4042
16939,47400,10,4043,4043
16940,47400,1,4046,4046
16941,47400,3,4047,4047
16942,47400,3,4051,4051
16943,47400,4,4052,4052
16944,47400,5,4053,4053
16945,47400,13,4054,4054
16946,47400,2,4055,4055
16947,47400,19,4056,4056
16948,47400,6,4061,4061
16949,47400,6,4062,4062
16950,47400,19,4063,4063
16951,47400,3,4064,4064
16952,47400,3,4065,4065
16953,47400,9,4066,4066
16954,47400,4,4067,4067
16955,47400,1,4068,4068
16956,47400,9,4069,4069
16957,47400,3,4074,4074
16958,47400,6,4077,4077
16959,47400,6,4078,4078
16960,47400,18,4079,4079
16961,47400,32,4080,4080
16962,47400,3,4081,4081
16963,47400,8,4082,4082
16964,47400,14,4083,4083
16965,47400,18,4084,4084
16966,47400,2,4085,4085
16967,47400,19,4086,4086
16968,47400,25,4089,4089
16969,47400,9,4090,4090
16970,47400,7,4091,4091
16971,47400,7,4092,4092
16972,47400,8,4093,4093
16973,47400,3,4102,4102
16974,47400,2,4103,4103
16975,47400,6,4104,4104
16976,47400,11,4105,4105
16977,47400,4,4109,4109
16978,47400,21,4110,4110
16979,47400,6,4111,4111
16980,47400,8,4113,4113
16981,47400,14,4115,4115
16982,47400,5,4116,4116
16983,47400,12,4117,4117
16984,47400,10,4121,4121
16985,47400,5,4123,4123
16986,47400,14,4124,4124
16987,47400,7,4125,4125
16988,47400,14,4126,4126
16989,47400,6,4127,4127
16990,47401,1,4128,4128
16991,47402,2,4129,4129
16992,47402,1,4130,4130
16993,47402,2,4131,4131
16994,47402,1,4132,4132
16995,47402,1,4133,4133
16996,47402,1,4135,4135
16997,47402,3,4138,4138
16998,47402,2,4139,4139
16999,47402,3,4141,4141
17000,47402,2,4142,4142
17001,47402,3,4143,4143
17002,47403,1,4144,4144
17003,47403,2,4146,4146
17004,47403,12,4147,4147
17005,47403,3,4148,4148
17006,47403,5,4149,4149
17007,47403,6,4152,4152
17008,47403,2,4153,4153
17009,47403,4,4154,4154
17010,47403,3,4155,4155
17011,47403,4,4156,4156
17012,47403,3,4157,4157
17013,47403,4,4158,4158
17014,47403,4,4159,4159
17015,47403,2,4160,4160
17016,47403,7,4161,4161
17017,47403,2,4164,4164
17018,47403,6,4166,4166
17019,47403,6,4167,4167
17020,47403,3,4168,4168
17021,47403,2,4171,4171
17022,47403,2,4174,4174
17023,47403,5,4175,4175
17024,47403,6,4178,4178
17025,47403,3,4180,4180
17026,47403,3,4181,4181
17027,47403,2,4184,4184
17028,47403,2,4187,4187
17029,47403,9,4189,4189
17030,47403,5,4190,4190
17031,47403,2,4191,4191
17032,47403,2,4193,4193
17033,47403,2,4194,4194
17034,47403,2,4195,4195
17035,47403,4,4197,4197
17036,47403,6,4198,4198
17037,47403,3,4200,4200
17038,47403,10,4202,4202
17039,47403,10,4203,4203
17040,47403,2,4204,4204
17041,47403,3,4205,4205
17042,47403,4,4207,4207
17043,47403,1,4210,4210
17044,47403,10,4211,4211
17045,47403,4,4212,4212
17046,47403,3,4214,4214
17047,47403,4,4215,4215
17048,47403,11,4217,4217
17049,47403,6,4218,4218
17050,47403,3,4219,4219
17051,47403,3,4220,4220
17052,47403,6,4221,4221
17053,47403,3,4223,4223
17054,47403,6,4224,4224
17055,47404,2,4225,4225
17056,47404,2,4226,4226
17057,47404,3,4228,4228
17058,47404,3,4229,4229
17059,47404,2,4231,4231
17060,47405,1,4232,4232
17061,47406,1,4233,4233
17062,47406,2,4234,4234
17063,47406,4,4235,4235
17064,47407,2,4236,4236
17065,47407,1,4237,4237
17066,47408,1,4238,4238
17067,47408,1,4239,4239
17068,47409,1,4240,4240
17069,47409,3,4241,4241
17070,47409,3,4242,4242
17071,47409,4,4243,4243
17072,47409,3,4246,4246
17073,47409,4,4247,4247
17074,47409,1,4248,4248
17075,47409,2,4251,4251
17076,47409,3,4252,4252
17077,47409,2,4254,4254
17078,47409,1,4255,4255
17079,47409,1,4256,4256
17080,47409,1,4259,4259
17081,47409,6,4260,4260
17082,47409,3,4262,4262
17083,47409,1,4263,4263
17084,47409,2,4265,4265
17085,47409,4,4267,4267
17086,47409,3,4268,4268
17087,47409,1,4270,4270
17088,47409,1,4273,4273
17089,47409,2,4275,4275
17090,47409,3,4276,4276
17091,47409,4,4278,4278
17092,47409,2,4280,4280
17093,47409,3,4282,4282
17094,47409,1,4284,4284
17095,47409,2,4285,4285
17096,47409,1,4289,4289
17097,47409,3,4290,4290
17098,47409,1,4291,4291
17099,47409,3,4292,4292
17100,47409,2,4293,4293
17101,47409,1,4294,4294
17102,47409,4,4296,4296
17103,47409,6,4297,4297
17104,47409,3,4298,4298
17105,47409,3,4299,4299
17106,47409,3,4300,4300
17107,47409,3,4304,4304
17108,47409,6,4305,4305
17109,47409,3,4306,4306
17110,47410,2,4307,4307
17111,47410,3,4308,4308
17112,47410,4,4310,4310
17113,47410,2,4312,4312
17114,47410,8,4313,4313
17115,47410,3,4316,4316
17116,47410,2,4317,4317
17117,47410,2,4321,4321
17118,47410,1,4322,4322
17119,47410,2,4323,4323
17120,47410,1,4325,4325
17121,47410,3,4326,4326
17122,47410,1,4327,4327
17123,47410,8,4329,4329
17124,47410,2,4333,4333
17125,47410,8,4334,4334
17126,47410,1,4337,4337
17127,47410,4,4338,4338
17128,47410,7,4339,4339
17129,47410,2,4340,4340
17130,47411,3,4342,4342
17131,47411,4,4343,4343
17132,47411,3,4344,4344
17133,47411,2,4345,4345
17134,47411,4,4347,4347
17135,47411,4,4349,4349
17136,47411,3,4350,4350
17137,47411,4,4351,4351
17138,47411,3,4353,4353
17139,47411,3,4354,4354
17140,47411,2,4355,4355
17141,47411,1,4356,4356
17142,47411,3,4357,4357
17143,47411,4,4359,4359
17144,47411,3,4361,4361
17145,47411,1,4366,4366
17146,47411,1,4367,4367
17147,47411,4,4368,4368
17148,47411,4,4369,4369
17149,47411,6,4370,4370
17150,47411,3,4371,4371
17151,47411,2,4372,4372
17152,47411,18,4373,4373
17153,47411,7,4374,4374
17154,47412,1,4378,4378
17155,47413,1,4380,4380
17156,47413,2,4381,4381
17157,47413,3,4383,4383
17158,47413,4,4384,4384
17159,47413,4,4386,4386
17160,47413,4,4387,4387
17161,47413,4,4388,4388
17162,47413,6,4389,4389
17163,47413,17,4390,4390
17164,47413,4,4392,4392
17165,47413,3,4393,4393
17166,47413,1,4394,4394
17167,47413,3,4395,4395
17168,47413,7,4396,4396
17169,47413,7,4397,4397
17170,47413,5,4399,4399
17171,47413,3,4402,4402
17172,47413,2,4403,4403
17173,47413,3,4404,4404
17174,47413,7,4406,4406
17175,47413,2,4407,4407
17176,47413,6,4408,4408
17177,47413,4,4409,4409
17178,47413,3,4410,4410
17179,47413,1,4412,4412
17180,47413,4,4419,4419
17181,47413,8,4420,4420
17182,47413,4,4422,4422
17183,47413,2,4424,4424
17184,47413,9,4426,4426
17185,47413,1,4427,4427
17186,47414,1,4428,4428
17187,47414,1,4429,4429
17188,47415,4,4432,4432
17189,47415,1,4433,4433
17190,47415,1,4434,4434
17191,47415,3,4436,4436
17192,47415,2,4437,4437
17193,47415,2,4438,4438
17194,47415,2,4439,4439
17195,47415,2,4440,4440
17196,47415,2,4441,4441
17197,47415,4,4442,4442
17198,47415,2,4443,4443
17199,47415,2,4444,4444
17200,47415,6,4445,4445
17201,47416,1,4446,4446
17202,47416,8,4447,4447
17203,47416,7,4448,4448
17204,47416,4,4449,4449
17205,47416,3,4450,4450
17206,47416,11,4451,4451
17207,47416,10,4452,4452
17208,47416,12,4453,4453
17209,47416,1,4454,4454
17210,47416,5,4458,4458
17211,47416,7,4459,4459
17212,47416,10,4462,4462
17213,47416,11,4463,4463
17214,47416,8,4464,4464
17215,47416,6,4465,4465
17216,47416,4,4466,4466
17217,47416,8,4467,4467
17218,47416,5,4470,4470
17219,47416,12,4471,4471
17220,47416,4,4473,4473
17221,47416,4,4474,4474
17222,47416,12,4475,4475
17223,47416,6,4476,4476
17224,47416,7,4477,4477
17225,47416,10,4478,4478
17226,47416,7,4480,4480
17227,47416,5,4482,4482
17228,47416,8,4483,4483
17229,47416,3,4484,4484
17230,47416,3,4487,4487
17231,47416,3,4488,4488
17232,47416,10,4489,4489
17233,47416,3,4490,4490
17234,47416,4,4492,4492
17235,47416,6,4495,4495
17236,47416,4,4496,4496
17237,47416,2,4497,4497
17238,47416,3,4498,4498
17239,47416,5,4499,4499
17240,47416,11,4500,4500
17241,47416,5,4502,4502
17242,47416,11,4504,4504
17243,47416,6,4505,4505
17244,47416,11,4506,4506
17245,47416,5,4508,4508
17246,47416,8,4509,4509
17247,47416,9,4511,4511
17248,47416,3,4516,4516
17249,47416,4,4517,4517
17250,47416,4,4518,4518
17251,47416,5,4519,4519
17252,47416,6,4520,4520
17253,47416,12,4521,4521
17254,47417,4,4522,4522
17255,47417,2,4523,4523
17256,47417,3,4524,4524
17257,47417,4,4526,4526
17258,47417,2,4527,4527
17259,47417,3,4529,4529
17260,47417,1,4531,4531
17261,47417,6,4533,4533
17262,47417,7,4534,4534
17263,47417,5,4535,4535
17264,47417,4,4537,4537
17265,47417,9,4541,4541
17266,47417,3,4544,4544
17267,47417,1,4545,4545
17268,47417,4,4546,4546
17269,47417,1,4552,4552
17270,47417,2,4553,4553
17271,47417,2,4557,4557
17272,47417,2,4558,4558
17273,47417,2,4562,4562
17274,47417,2,4563,4563
17275,47417,1,4564,4564
17276,47417,6,4565,4565
17277,47417,2,4568,4568
17278,47417,5,4571,4571
17279,47417,2,4572,4572
17280,47417,4,4573,4573
17281,47417,3,4574,4574
17282,47417,4,4577,4577
17283,47418,4,4578,4578
17284,47419,6,4580,4580
17285,47419,5,4581,4581
17286,47419,3,4583,4583
17287,47419,4,4584,4584
17288,47419,3,4585,4585
17289,47419,2,4587,4587
17290,47419,5,4589,4589
17291,47419,1,4591,4591
17292,47419,1,4593,4593
17293,47419,2,4594,4594
17294,47419,2,4595,4595
17295,47420,2,4597,4597
17296,47420,2,4599,4599
17297,47421,3,4600,4600
17298,47421,2,4602,4602
17299,47421,1,4603,4603
17300,47421,1,4605,4605
17301,47421,1,4608,4608
17302,47421,1,4610,4610
17303,47421,4,4611,4611
17304,47421,1,4612,4612
17305,47422,8,4613,4613
17306,47422,1,4614,4614
17307,47422,2,4615,4615
17308,47422,4,4616,4616
17309,47422,3,4617,4617
17310,47422,5,4619,4619
17311,47422,1,4621,4621
17312,47422,12,4622,4622
17313,47422,2,4623,4623
17314,47422,9,4624,4624
17315,47422,6,4625,4625
17316,47422,4,4626,4626
17317,47422,2,4628,4628
17318,47422,5,4629,4629
17319,47422,5,4630,4630
17320,47422,6,4632,4632
17321,47422,2,4634,4634
17322,47422,1,4635,4635
17323,47422,4,4636,4636
17324,47422,1,4638,4638
17325,47422,7,4639,4639
17326,47422,1,4640,4640
17327,47422,3,4641,4641
17328,47422,4,4642,4642
17329,47422,7,4643,4643
17330,47422,1,4644,4644
17331,47422,7,4645,4645
17332,47422,5,4646,4646
17333,47422,1,4649,4649
17334,47422,4,4653,4653
17335,47422,1,4654,4654
17336,47422,2,4658,4658
17337,47422,6,4660,4660
17338,47422,14,4661,4661
17339,47422,3,4662,4662
17340,47422,2,4663,4663
17341,47422,5,4666,4666
17342,47422,3,4670,4670
17343,47422,4,4671,4671
17344,47422,6,4672,4672
17345,47422,6,4673,4673
17346,47422,3,4675,4675
17347,47422,6,4676,4676
17348,47422,2,4677,4677
17349,47422,4,4678,4678
17350,47422,12,4679,4679
17351,47422,4,4681,4681
17352,47422,1,4683,4683
17353,47422,3,4686,4686
17354,47422,13,4687,4687
17355,47422,2,4688,4688
17356,47422,1,4689,4689
17357,47422,2,4690,4690
17358,47422,4,4695,4695
17359,47422,5,4697,4697
17360,47422,1,4699,4699
17361,47422,8,4700,4700
17362,47423,1,4701,4701
17363,47423,1,4703,4703
17364,47423,2,4704,4704
17365,47423,2,4705,4705
17366,47423,3,4708,4708
17367,47423,3,4709,4709
17368,47423,1,4710,4710
17369,47424,2,4711,4711
17370,47424,1,4713,4713
17371,47424,1,4714,4714
17372,47424,2,4715,4715
17373,47424,1,4717,4717
17374,47424,4,4718,4718
17375,47424,3,4719,4719
17376,47424,4,4720,4720
17377,47424,2,4721,4721
17378,47424,5,4722,4722
17379,47424,2,4723,4723
17380,47424,1,4725,4725
17381,47424,1,4727,4727
17382,47425,1,4728,4728
17383,47425,3,4732,4732
17384,47425,4,4733,4733
17385,47425,3,4734,4734
17386,47425,5,4735,4735
17387,47425,1,4736,4736
17388,47425,5,4738,4738
17389,47425,2,4740,4740
17390,47425,2,4741,4741
17391,47425,3,4743,4743
17392,47425,2,4744,4744
17393,47426,1,4745,4745
17394,47427,7,4748,4748
17395,47427,4,4749,4749
17396,47427,3,4750,4750
17397,47427,2,4754,4754
17398,47427,2,4756,4756
17399,47427,3,4757,4757
17400,47427,4,4759,4759
17401,47427,1,4765,4765
17402,47427,2,4766,4766
17403,47427,1,4769,4769
17404,47427,2,4770,4770
17405,47427,1,4771,4771
17406,47427,1,4772,4772
17407,47427,2,4773,4773
17408,47427,3,4774,4774
17409,47427,2,4775,4775
17410,47427,4,4776,4776
17411,47427,8,4777,4777
17412,47427,4,4780,4780
17413,47427,2,4782,4782
17414,47427,15,4783,4783
17415,47427,5,4784,4784
17416,47427,2,4785,4785
17417,47428,3,4786,4786
17418,47428,2,4787,4787
17419,47428,1,4788,4788
17420,47428,1,4789,4789
17421,47429,2,4792,4792
17422,47429,3,4794,4794
17423,47429,1,4795,4795
17424,47429,4,4796,4796
17425,47429,1,4798,4798
17426,47430,1,4799,4799
17427,47431,1,4800,4800
17428,47431,1,4801,4801
17429,47431,1,4802,4802
17430,47432,2,4803,4803
17431,47432,2,4804,4804
17432,47432,3,4808,4808
17433,47432,1,4809,4809
17434,47432,2,4810,4810
17435,47432,5,4811,4811
17436,47432,4,4812,4812
17437,47432,2,4813,4813
17438,47432,1,4814,4814
17439,47432,4,4815,4815
17440,47432,5,4816,4816
17441,47432,1,4818,4818
17442,47433,4,4821,4821
17443,47434,4,4822,4822
17444,47434,4,4823,4823
17445,47434,5,4825,4825
17446,47434,2,4826,4826
17447,47434,3,4827,4827
17448,47434,2,4828,4828
17449,47434,3,4830,4830
17450,47434,2,4831,4831
17451,47434,3,4833,4833
17452,47434,2,4835,4835
17453,47434,4,4836,4836
17454,47434,11,4840,4840
17455,47434,9,4844,4844
17456,47434,2,4845,4845
17457,47434,2,4846,4846
17458,47434,5,4847,4847
17459,47434,7,4848,4848
17460,47434,3,4849,4849
17461,47434,3,4850,4850
17462,47434,4,4852,4852
17463,47434,3,4855,4855
17464,47434,3,4857,4857
17465,47434,5,4860,4860
17466,47434,3,4862,4862
17467,47434,3,4863,4863
17468,47434,1,4864,4864
17469,47434,2,4865,4865
17470,47434,5,4866,4866
17471,47434,1,4867,4867
17472,47434,2,4871,4871
17473,47434,4,4873,4873
17474,47434,1,4874,4874
17475,47434,8,4876,4876
17476,47434,4,4877,4877
17477,47434,4,4878,4878
17478,47434,2,4879,4879
17479,47435,3,4880,4880
17480,47435,3,4881,4881
17481,47435,4,4883,4883
17482,47435,7,4885,4885
17483,47435,3,4886,4886
17484,47435,2,4887,4887
17485,47435,2,4888,4888
17486,47435,4,4889,4889
17487,47435,2,4890,4890
17488,47435,2,4893,4893
17489,47435,3,4896,4896
17490,47435,3,4898,4898
17491,47435,1,4899,4899
17492,47435,6,4900,4900
17493,47435,3,4901,4901
17494,47435,2,4902,4902
17495,47435,7,4903,4903
17496,47435,3,4909,4909
17497,47435,4,4911,4911
17498,47435,3,4912,4912
17499,47435,11,4914,4914
17500,47435,2,4915,4915
17501,47435,2,4916,4916
17502,47435,5,4917,4917
17503,47435,4,4919,4919
17504,47435,2,4920,4920
17505,47435,2,4921,4921
17506,47435,3,4925,4925
17507,47435,2,4926,4926
17508,47435,12,4927,4927
17509,47435,4,4928,4928
17510,47435,2,4929,4929
17511,47435,2,4932,4932
17512,47435,2,4936,4936
17513,47435,2,4939,4939
17514,47435,12,4941,4941
17515,47435,9,4942,4942
17516,47435,6,4945,4945
17517,47435,4,4946,4946
17518,47435,6,4947,4947
17519,47435,10,4951,4951
17520,47435,1,4952,4952
17521,47435,4,4953,4953
17522,47435,8,4954,4954
17523,47435,2,4956,4956
17524,47435,2,4957,4957
17525,47435,5,4958,4958
17526,47435,8,4959,4959
17527,47435,6,4961,4961
17528,47435,6,4962,4962
17529,47435,8,4963,4963
17530,47435,15,4964,4964
17531,47436,3,4965,4965
17532,47436,7,4966,4966
17533,47436,5,4967,4967
17534,47436,2,4969,4969
17535,47436,6,4970,4970
17536,47436,3,4971,4971
17537,47436,4,4973,4973
17538,47436,6,4974,4974
17539,47436,4,4975,4975
17540,47436,5,4976,4976
17541,47436,1,4977,4977
17542,47436,1,4978,4978
740,43871,1,4979,4979
741,43871,1,4980,4980
742,43871,2,4981,4981
743,43871,3,4985,4985
744,43871,1,4987,4987
745,43871,4,4988,4988
746,43871,2,4989,4989
747,43871,3,4990,4990
748,43871,4,4991,4991
749,43872,1,4992,4992
750,43872,1,4993,4993
751,43872,3,4994,4994
752,43872,2,4995,4995
753,43872,1,4998,4998
754,43872,2,5004,5004
755,43872,4,5007,5007
756,43872,2,5008,5008
757,43872,1,5009,5009
758,43872,1,5010,5010
759,43872,1,5011,5011
760,43872,2,5012,5012
761,43872,1,5013,5013
762,43872,4,5014,5014
763,43872,1,5015,5015
764,43872,4,5016,5016
765,43873,6,5021,5021
766,43873,2,5023,5023
767,43873,2,5025,5025
768,43873,5,5026,5026
769,43873,5,5027,5027
770,43873,1,5028,5028
771,43873,1,5033,5033
772,43873,3,5034,5034
773,43873,3,5039,5039
774,43873,5,5040,5040
775,43873,5,5041,5041
776,43873,3,5046,5046
777,43873,2,5047,5047
778,43873,1,5048,5048
779,43873,5,5049,5049
780,43873,1,5051,5051
781,43873,2,5053,5053
782,43873,6,5054,5054
783,43873,3,5055,5055
784,43873,6,5059,5059
785,43873,5,5060,5060
786,43873,1,5062,5062
787,43873,5,5063,5063
788,43873,1,5064,5064
789,43873,4,5065,5065
790,43873,2,5066,5066
791,43873,2,5068,5068
792,43873,6,5069,5069
793,43874,1,5071,5071
794,43875,6,5072,5072
795,43875,2,5073,5073
796,43875,1,5074,5074
797,43875,2,5075,5075
798,43875,2,5076,5076
799,43875,7,5077,5077
800,43875,6,5080,5080
801,43875,2,5081,5081
802,43875,5,5083,5083
803,43875,12,5088,5088
804,43875,1,5092,5092
805,43875,13,5093,5093
806,43875,2,5094,5094
807,43875,8,5095,5095
808,43875,2,5096,5096
809,43875,2,5099,5099
810,43875,2,5102,5102
811,43875,3,5103,5103
812,43875,5,5105,5105
813,43875,3,5106,5106
814,43875,2,5107,5107
815,43876,2,5108,5108
816,43876,1,5109,5109
817,43876,3,5110,5110
818,43876,2,5111,5111
819,43876,2,5112,5112
820,43876,2,5113,5113
821,43876,2,5114,5114
822,43876,2,5116,5116
823,43877,4,5120,5120
824,43877,2,5121,5121
825,43877,5,5127,5127
826,43877,3,5128,5128
827,43877,2,5131,5131
828,43877,4,5134,5134
829,43877,1,5135,5135
830,43877,1,5136,5136
831,43877,1,5137,5137
832,43877,2,5139,5139
833,43878,1,5146,5146
834,43878,1,5147,5147
835,43879,3,5151,5151
836,43879,2,5152,5152
837,43879,3,5155,5155
838,43879,2,5156,5156
839,43879,2,5159,5159
840,43879,4,5165,5165
841,43879,4,5168,5168
842,43879,4,5170,5170
843,43879,3,5171,5171
844,43879,2,5177,5177
845,43879,2,5178,5178
